name,id
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1,urn:gckg:Expenditure:b03934cb-5142-43e3-82dc-645ca71c24f1
